CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_TOWN_LINK,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_COUNTRY_LINK,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
20183345NL,20183345,2,2018-01-03,0,false,Gemeente Amstelveen,,Amstelveen,http://www.wikidata.org/entity/Q33421878,1182JR,Netherlands,http://www.wikidata.org/entity/Q55,3,General public\services,S,79000000.0,false,36720,false,5.53,OPE,false
20183348DE,20183348,2,2018-01-03,0,false,Landratsamt Ravensburg,,Ravensburg,http://www.wikidata.org/entity/Q6832,88212,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90910000.0,false,221000,false,24.01,RES,false
20183349DE,20183349,2,2018-01-03,0,true,"Allgäu GmbH, Gesellschaft für Standort und Tourismus---Tourismusverband Allgäu / Bayerisch-Schwaben e.V.",,Kempten,http://www.wikidata.org/entity/Q3994,87435---86150,Germany,http://www.wikidata.org/entity/Q183,6,Other,S,79342000.0,true,,false,7.57,NIC,false
20183354DE,20183354,2,2018-01-03,0,false,Hamburger Verkehrsverbund GmbH,,Hamburg,http://www.wikidata.org/entity/Q1055,20099,Germany,http://www.wikidata.org/entity/Q183,8,Other,S,79000000.0,false,400500,false,18.03,NIC,false
20183356DE,20183356,2,2018-01-03,0,false,Universität zu Köln Vergabestelle VOB D5,,Cologne,http://www.wikidata.org/entity/Q365,50931,Germany,http://www.wikidata.org/entity/Q183,6,Education,S,71200000.0,true,,false,4.28,NIC,false
20183359DE,20183359,2,2018-01-03,0,false,Landratsamt Waldshut,,Waldshut-Tiengen,http://www.wikidata.org/entity/Q505433,79761,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90910000.0,false,221000,false,24.01,RES,false
20183360DE,20183360,2,2018-01-03,0,false,"Kreisstadt Bergheim, Der Bürgermeisterin",,Bergheim,http://www.wikidata.org/entity/Q3989,50126,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71355000.0,true,310000,false,12.96,OPE,false
20183361DE,20183361,2,2018-01-03,0,false,Landratsamt Heilbronn,,Heilbronn,http://www.wikidata.org/entity/Q715,74072,Germany,http://www.wikidata.org/entity/Q183,3,Other,S,90500000.0,true,,false,42.07,OPE,false
20183366FR,20183366,2,2018-01-03,0,false,Crous de Rennes,18350003200010,Rennes,http://www.wikidata.org/entity/Q647,35-064,France,http://www.wikidata.org/entity/Q142,8,Other,S,50413200.0,true,,false,11.97,OPE,false
20183369UK,20183369,2,2018-01-03,0,false,Natural Resources Wales,,Cardiff,http://www.wikidata.org/entity/Q10690,CF24 0TP,United Kingdom,http://www.wikidata.org/entity/Q145,N,Environment,S,71241000.0,true,,false,0.03,OPE,false
20183371FR,20183371,2,2018-01-03,0,false,CH le Mans,,Le Mans,http://www.wikidata.org/entity/Q1476,72037,France,http://www.wikidata.org/entity/Q142,8,Health,S,79620000.0,true,,false,11.97,OPE,false
20183395IT,20183395,2,2018-01-03,0,false,"Ente per lo Sviluppo dell&apos;irrigazione e la trasformazione fondiaria in Puglia, Lucania e Irpinia",,Bari,http://www.wikidata.org/entity/Q3519,70126,Italy,http://www.wikidata.org/entity/Q38,8,Other,S,66600000.0,false,1231000,false,34.08,OPE,false
20183401SI,20183401,2,2018-01-03,0,false,Zavod za zdravstveno zavarovanje Slovenije Področna enota Informacijski center Ljubljana,5554195057,Ljubljana,http://www.wikidata.org/entity/Q437,1000,Slovenia,http://www.wikidata.org/entity/Q215,6,Health,S,79824000.0,true,,false,48.03,OPE,false
20183402IT,20183402,2,2018-01-03,0,false,Business Location Alto Adige Südtirol S.p.A.,,Bolzano,http://www.wikidata.org/entity/Q6526,,Italy,http://www.wikidata.org/entity/Q38,8,Other,S,71356000.0,true,364804.93,false,18.03,OPE,false
20183404CZ,20183404,2,2018-01-03,0,false,"Vojenské lesy a statky ČR, s.p.",00000205,Prague,http://www.wikidata.org/entity/Q1085,16000,Czech Republic,http://www.wikidata.org/entity/Q213,8,Other,S,77210000.0,true,4808759.34,false,34.08,OPE,false
20183405CZ,20183405,2,2018-01-03,0,false,Statutární město Teplice,00266621,Teplice,http://www.wikidata.org/entity/Q146342,415 95,Czech Republic,http://www.wikidata.org/entity/Q213,3,General public\services,S,60112000.0,false,2.421839165E7,false,66.09,OPE,false
20183406CZ,20183406,2,2018-01-03,0,false,"Povodí Moravy, s.p.",70890013,Brno,http://www.wikidata.org/entity/Q14960,602 00,Czech Republic,http://www.wikidata.org/entity/Q213,6,Other,S,77314000.0,true,406895.02,false,18.98,OPE,false
20183951PL,20183951,5,2018-01-03,0,false,Polska Grupa Górnicza S.A.,,Katowice,http://www.wikidata.org/entity/Q588,40-039,Poland,http://www.wikidata.org/entity/Q36,4,Exploration and extraction of coal and other solid fuels,W,45254100.0,false,,false,46.09,OPE,true
20183968CZ,20183968,5,2018-01-03,0,false,"ČEZ, a.s.",45274649,Prague,http://www.wikidata.org/entity/Q1085,140 53,Czech Republic,http://www.wikidata.org/entity/Q213,4,Electricity,U,45259300.0,true,,false,9.97,NIC,false
20183973DE,20183973,5,2018-01-03,0,false,DB Energie GmbH (Bukr 31),,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60326,Germany,http://www.wikidata.org/entity/Q183,4,Postal Services,U,9320000.0,false,,false,120.13,NIC,false
20184367NO,20184367,2,2018-01-03,0,false,"Oslo kommune, Bydel Nordstrand",970 534 679,Oslo,http://www.wikidata.org/entity/Q585,1112,Norway,http://www.wikidata.org/entity/Q20,3,General public\services,U,34115000.0,true,,false,48.03,OPE,false
20184379CH,20184379,2,2018-01-03,0,false,Abwasserreinigung Kloten Opfikon,,Opfikon,http://www.wikidata.org/entity/Q64224,8152,Switzerland,http://www.wikidata.org/entity/Q39,3,Environment,W,45311200.0,true,,false,75.82,OPE,false
20184385CH,20184385,2,2018-01-03,0,false,Bundesanwaltschaft BA,,Bern,http://www.wikidata.org/entity/Q70,3003,Switzerland,http://www.wikidata.org/entity/Q39,1,Other,S,72260000.0,true,,false,90.13,OPE,false
20184406DE,20184406,2,2018-01-04,0,false,GEWOFAG Wohnen GmbH,,Munich,http://www.wikidata.org/entity/Q1726,81669,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,39141400.0,false,,false,4.74,OPE,false
