CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201830115DE,201830115,2,2018-01-19,0,false,Stadt Wunsiedel,,Wunsiedel,95632,DE,3,General public\services,W,45214200.0,false,172000,false,4.97,OPE,false
201830116AT,201830116,2,2018-01-19,0,false,Bundesimmobiliengesellschaft mbH./Objekt &amp; Facility Management Team Wien Universitäten,,Wien,1040,AT,8,Other,W,31625200.0,false,,false,9.47,OPE,false
201830117DE,201830117,2,2018-01-19,0,false,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",DED21,Dresden,01001,DE,3,General public\services,W,45214210.0,true,103562.15,false,4.05,OPE,false
201830118DE,201830118,2,2018-01-19,0,false,Klinikum Darmstadt GmbH,,Darmstadt,64283,DE,8,Health,W,41000000.0,true,,false,24.05,OPE,false
201830119DE,201830119,2,2018-01-22,0,false,Hochbauamt,,Frankfurt am Main,60594,DE,3,General public\services,W,45262321.0,true,,false,4.51,OPE,false
201830124DE,201830124,2,2018-01-19,0,false,"Landesbetrieb Liegenschafts- und Baubetreuung, Niederlassung Landau",,Landau,76829,DE,3,Economical anf Financial Affairs,W,45332400.0,true,,false,9.44,OPE,false
201830125DE,201830125,2,2018-01-19,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden 1",,Dresden,01099,DE,3,Economical anf Financial Affairs,W,45331000.0,true,,false,5.72,OPE,false
201830126DE,201830126,2,2018-01-19,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden 1",,Dresden,01099,DE,3,Economical anf Financial Affairs,W,45343100.0,true,,false,8.42,OPE,false
201830127DE,201830127,2,2018-01-19,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45232400.0,true,,false,34.08,OPE,false
201830129DE,201830129,2,2018-01-19,0,false,Grün Berlin GmbH,,Berlin,12101,DE,8,Other,W,42122130.0,true,,false,1.97,OPE,false
201830131DE,201830131,2,2018-01-19,0,false,Senatsverwaltung für Stadtentwicklung und Wohnen,,Berlin,10707,DE,3,General public\services,W,45214200.0,true,,false,14.05,OPE,false
201830132FR,201830132,2,2018-01-19,0,false,Centre régional œuvres universitaires scolaires,,Paris,75005,FR,6,General public\services,W,42513000.0,true,95000,false,5.99,OPE,false
201830133DE,201830133,2,2018-01-19,0,false,Städtisches Klinikum Brandenburg GmbH,,Brandenburg an der Havel,14770,DE,8,Health,W,35111320.0,true,,false,6.81,OPE,false
201830134DE,201830134,2,2018-01-19,0,false,Immanuel Klinikum Bernau Herzzentrum Brandenburg,,Bernau bei Berlin,16321,DE,8,Health,W,45431000.0,false,160000,false,7.96,OPE,false
201830139DE,201830139,2,2018-01-19,0,false,ProPotsdam GmbH,,Potsdam,14469,DE,8,Housing and community amenities,W,45262670.0,true,,false,11.58,OPE,false
201830144DE,201830144,2,2018-01-19,0,false,Große Kreisstadt Remseck am Neckar,,Remseck am Neckar,71686,DE,3,General public\services,W,45331000.0,true,,false,16.38,NIC,false
201830145DE,201830145,2,2018-01-19,0,false,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",DED21,Dresden,01001,DE,3,General public\services,W,45214210.0,true,103562.15,false,4.05,OPE,false
201830148DE,201830148,2,2018-01-19,0,false,Landkreis Ebersberg,,Ebersberg,85560,DE,6,General public\services,W,45315100.0,false,6550000,false,19.47,OPE,true
201830149DE,201830149,2,2018-01-19,0,false,"Handwerkskammer Dresden, Baukoordinierung",,Dresden,01099,DE,6,Other,W,45323000.0,true,,false,5.49,OPE,false
201830150DE,201830150,2,2018-01-19,0,false,Vivantes – Netzwerk für Gesundheit GmbH,,Berlin,13407,DE,8,Health,W,45000000.0,false,,false,9.67,OPE,false
201830151DE,201830151,2,2018-01-20,0,false,AmperVerband (AV),,Eichenau,82223,DE,6,Environment,W,45261213.0,false,,false,2.83,OPE,false
201830152DE,201830152,2,2018-01-19,0,false,"AWO Psychiatriezentrum Halle GmbH, FK für Psychiatrie und Psychotherapie",,Halle (Saale),06124,DE,8,Health,W,45421100.0,true,,false,5.2,OPE,false
201830153DE,201830153,2,2018-01-19,0,false,Grün Berlin GmbH,,Berlin,12101,DE,8,Other,W,45231300.0,true,,false,23.75,OPE,false
201830154DE,201830154,2,2018-01-21,0,false,Zoologischer Garten Rostock gGmbH,,Rostock,18059,DE,8,"Recreation, culture and religion",W,45320000.0,false,,false,2.7,OPE,false
201830156DE,201830156,2,2018-01-21,0,false,Zoologischer Garten Rostock gGmbH,,Rostock,18059,DE,8,"Recreation, culture and religion",W,45320000.0,false,,false,1.94,OPE,false
201830273SE,201830273,2,2018-01-19,0,false,"Region Skåne, Koncerninköp",232100-0255,Kristianstad,29189,SE,3,Health,U,33182100.0,true,,false,24.01,OPE,false
201830280SE,201830280,2,2018-01-19,0,false,Region Jönköpings län,232100-0057,Jönköping,551 11,SE,3,General public\services,U,33651600.0,true,,false,10.95,OPE,false
201830303PL,201830303,2,2018-01-19,0,false,Sosnowiecki Szpital Miejski sp. z o.o.,,Sosnowiec,41-219,PL,8,Health,U,33184100.0,false,,false,10.07,OPE,false
201830319UK,201830319,2,2018-01-19,0,false,"Ministry of Defence, DSTL, Defence Science &amp; Technology Laboratory (DSTL)",,Salisbury,SP4 0JQ,UK,1,Defence,U,38433100.0,false,634548.74,false,0.99,RES,false
201830320CZ,201830320,2,2018-01-19,0,false,Statutární město České Budějovice,00244732,České Budějovice,370 01,CZ,3,General public\services,U,34990000.0,true,314821.85,true,123.42,OPE,false
201830331CZ,201830331,2,2018-01-19,0,false,Město Uherské Hradiště,00291471,Uherské Hradiště,68601,CZ,3,General public\services,U,32321200.0,true,230867.94,false,1.94,OPE,false
201830343UK,201830343,2,2018-01-19,0,false,"Ministry of Defence, C&amp;C, C&amp;C",,High Wycombe,HP14 4UE,UK,1,Defence,U,80650000.0,false,183042.91,false,29.05,RES,false
201830350DE,201830350,2,2018-01-19,0,false,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",,Koblenz,D 56073,DE,1,Defence,U,33162000.0,true,,false,0.03,OPE,false
201830355DE,201830355,2,2018-01-24,0,false,Stadt Radolfzell,,Radolfzell,78315,DE,3,General public\services,U,39160000.0,true,,false,1.97,OPE,false
201830358DE,201830358,2,2018-01-19,0,false,Kommunales Vergabezentrum Kreis Groß-Gerau,,Groß-Gerau,64521,DE,3,General public\services,U,34144210.0,true,,false,13.72,OPE,false
201830365DE,201830365,2,2018-01-19,0,false,"Universität Kassel, vertreten durch den Präsidenten",,Kassel,34109,DE,6,Education,U,33195100.0,false,,false,24.01,OPE,false
201830368DE,201830368,2,2018-01-19,0,false,Regionalverkehr Dresden GmbH,,Dresden,01067,DE,8,Other,U,34121400.0,false,1060000,false,1.48,OPE,false
201830374FR,201830374,2,2018-01-19,0,false,Assistance Publique Hôpitaux de Paris,26750045201746,Kremlin-Bicêtre,94270,FR,6,Health,U,39310000.0,true,,false,48.03,OPE,false
201830383DE,201830383,2,2018-01-19,0,false,AOK Bayern -–Die Gesundheitskasse,,München,81739,DE,6,Health,U,33600000.0,true,1,false,24.01,OPE,false
201830386DE,201830386,2,2018-01-19,0,false,NOW IT GmbH,,Braunschweig,38102,DE,3,Other,U,30216110.0,false,,false,47.99,OPE,false
201830391DE,201830391,2,2018-01-19,0,false,AOK Bundesverband GbR,,Berlin,10178,DE,6,Health,U,32232000.0,true,,false,4.97,OPE,false
201830392DE,201830392,2,2018-01-19,0,false,Straßen.NRW Betriebssitz,,Gelsenkirchen,45888,DE,1,Other,U,14400000.0,false,,false,12.76,OPE,false
201830396FR,201830396,2,2018-01-19,0,false,Ctre Hosp de Bagnères de Bigorre,,Bagnères-de-Bigorre,65200,FR,8,Health,U,15860000.0,false,,false,45.07,OPE,false
201830726FI,201830726,2,2018-01-19,0,false,Liikennevirasto,1010547-1,Lappeenranta,53100,FI,N,General public\services,S,71000000.0,true,2200000,false,45.07,OPE,false
201830727PL,201830727,2,2018-01-19,0,false,Gmina Miasto Ustka,839-002-36-21,Ustka,76270,PL,3,General public\services,S,90500000.0,false,1552538.83,false,21.02,OPE,false
201830730SE,201830730,2,2018-01-19,0,false,Trollhättans kommun,212000-1546,Trollhättan,46183,SE,3,General public\services,S,45500000.0,true,,false,24.01,OPE,false
201830731SE,201830731,2,2018-01-19,0,false,Jönköpings kommun,212000-0530,Jönköping,551 89,SE,3,General public\services,S,50882000.0,true,,false,24.01,OPE,false
201830732SE,201830732,2,2018-01-19,0,false,Karolinska Institutet,202100-2973,Stockholm,171 77,SE,1,Education,S,85148000.0,true,,false,12.04,OPE,false
201830736PL,201830736,2,2018-01-19,0,false,Skarb Państwa-Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Krasnystaw,Nadleśnictwo Krasnystaw,Krasnystaw,22-300,PL,8,Environment,S,77200000.0,false,161362.53,false,23.32,OPE,false
201830737SE,201830737,2,2018-01-19,0,false,Malmö stad,212000-1124,Malmö,205 80,SE,3,General public\services,S,90900000.0,true,422435.55,false,24.01,OPE,false
201830739UK,201830739,2,2018-01-19,0,false,Guilsborough Academy,,Guilsborough,NN6 8QE,UK,6,Education,S,55524000.0,true,1806023.33,false,60.03,RES,false
201830745UK,201830745,2,2018-01-19,0,false,Glasgow City Council,,Glasgow,G2 1DU,UK,3,General public\services,S,71311300.0,true,1830429.05,false,66.88,RES,false
201830748PL,201830748,2,2018-01-19,0,false,Miasto Węgrów,,Węgrów,07100,PL,3,General public\services,S,90000000.0,false,,false,24.01,OPE,false
201830767PL,201830767,2,2018-01-19,0,false,Centrum Kształcenia Ustawicznego i Językowego Kadr w Legnicy,,Legnica,59-220,PL,8,Education,S,60140000.0,false,,true,9.05,OPE,false
201830777LU,201830777,2,2018-01-19,0,false,ESPON Managing Authority Ministry of Sustainable Development and Infrastructure Department for Spatial Planning and Development Division for International Affairs and European Territorial Cooperation,,Luxembourg,1499,LU,1,Other,S,79212000.0,false,,true,82.6,OPE,false
201830796UK,201830796,2,2018-01-19,0,false,The Jo Richardson Community School,,Dagenham,RM9 4UN,UK,6,Education,S,55524000.0,true,2074486.26,false,60.03,RES,false
201830801SE,201830801,2,2018-01-19,0,false,Haparanda kommun,212000-2775,Haparanda,95385,SE,3,General public\services,S,55521100.0,false,,false,36.02,OPE,false
201830807UK,201830807,2,2018-01-19,0,false,Bristol City Council,,Bristol,BS3 9FS,UK,1,General public\services,S,85100000.0,false,5188223.02,false,36.02,OPE,false
201830814UK,201830814,2,2018-01-19,0,true,NHS Leeds North CCG---NHS Leeds South &amp; East CCG---NHS Leeds West CCG,,Leeds,LS17 5BP---LS15 8ZB---LS16 6EB,UK,6,Health,S,85100000.0,true,1.269097476E7,false,48.03,OPE,false
201830815BE,201830815,2,2018-01-21,0,false,Broederlijk Delen VZW,0418.088.113_530787,Brussel,1000,BE,8,Other,S,79341000.0,true,300000,false,36.02,NIC,false
201830818UK,201830818,2,2018-01-20,0,false,Central Bedfordshire Council,,Chicksands,SG17 5TQ,UK,3,General public\services,S,50111000.0,false,717528.19,false,60.03,OPE,false
201830819PL,201830819,2,2018-01-19,0,false,Miejskie Przedsiębiorstwo Oczyszczania w m.st. Warszawie Sp. z o.o.,,Warszawa,01-161,PL,6,Other,S,90513000.0,false,,false,11.97,OPE,false
201830822DE,201830822,2,2018-01-19,0,false,"Stadt Mönchengladbach, Dezernat Planen, Bauen, Mobilität, Umwelt – VI/V –",,Mönchengladbach,41236,DE,3,General public\services,S,71000000.0,false,,false,7.5,NIC,false
201830824DE,201830824,2,2018-01-19,0,false,Helios Klinik Rottweil GmbH,,Rottweil,78628,DE,8,Health,S,71323100.0,false,7702615,false,42.07,NIC,false
201830826DE,201830826,2,2018-01-19,0,false,GLG Gesellschaft für Gesundheit und Leben mbH,,Eberswalde,16225,DE,8,Health,S,79410000.0,false,,false,14.97,OPE,false
201830828DE,201830828,2,2018-01-19,0,false,"Stadt Forst (Lausitz), Der Bürgermeister, Zentrale Vergabestelle",,Forst (Lausitz),03149,DE,3,General public\services,S,71240000.0,true,,false,2.14,NIC,false
201830830UK,201830830,2,2018-01-19,0,false,Midland Heart Limited,,Birmingham,B15 1LZ,UK,6,Housing and community amenities,S,73000000.0,true,,false,24.01,RES,false
201830833DE,201830833,2,2018-01-19,0,false,Hochschule für Angewandte Wissenschaften München,,München,80335,DE,6,Education,S,22000000.0,true,,false,28.06,OPE,false
201830838DE,201830838,2,2018-01-19,0,false,Landratsamt Göppingen – Bestandssanierung Hochhaus,,Göppingen,73033,DE,3,General public\services,S,71300000.0,false,,false,49.57,NIC,false
201830845DE,201830845,2,2018-01-19,0,false,Südwestrundfunk,DE1,Baden-Baden,76530,DE,6,Other,S,71300000.0,true,,false,56.05,NIC,false
201830847FR,201830847,2,2018-01-19,0,false,Ville du Tréport,,Le Tréport,76470,FR,3,General public\services,S,77310000.0,true,350000,false,45.63,OPE,false
201830852DE,201830852,2,2018-01-19,0,false,Helios Klinik Rottweil GmbH,,Rottweil,78628,DE,8,Health,S,71323100.0,false,7702615,false,42.07,NIC,false
201830856DE,201830856,2,2018-01-19,0,false,Ewe Wasser GmbH,,Cuxhaven,27472,DE,8,Other,S,90513900.0,false,,false,24.01,OPE,false
201830857DE,201830857,2,2018-01-19,0,false,Ewe Wasser GmbH,,Cuxhaven,27472,DE,8,Other,S,90513900.0,false,,false,24.01,OPE,false
201830866FR,201830866,2,2018-01-19,0,false,"CC entre Arroux, Loire et Somme",,Gueugnon,71130,FR,6,General public\services,S,90500000.0,true,375400,false,12.01,RES,false
201830868DE,201830868,2,2018-01-19,0,false,Südwestrundfunk,DE1,Baden-Baden,76530,DE,6,Other,S,71300000.0,true,,false,56.05,NIC,false
201830869IT,201830869,2,2018-01-19,0,false,Consorzio Autostrade Italiane Energia (CAIE) c/o EBC S.r.l.,,Roma,00193,IT,8,Other,S,65200000.0,false,1800000,false,11.97,OPE,false
201830872DE,201830872,2,2018-01-19,0,false,Straßenbauamt Südwestthüringen,163400,Zella-Mehlis,98544,DE,3,Other,S,77310000.0,true,,false,17.63,OPE,false
201830874AT,201830874,2,2018-01-19,0,false,Innsbrucker Immobilien GmbH &amp; CoKG,0,Innsbruck,6020,AT,6,Housing and community amenities,S,66510000.0,true,,false,21.05,OPE,false
201830876DE,201830876,2,2018-01-19,0,false,Nordwasser GmbH,,Rostock,18069,DE,8,Other,S,90513900.0,false,6800000,false,48.03,OPE,false
201830878DE,201830878,2,2018-01-19,0,false,Helios Klinik Rottweil GmbH,,Rottweil,78628,DE,8,Health,S,71221000.0,false,7702615,false,42.07,NIC,false
201830882DE,201830882,2,2018-01-19,0,false,Kassenärztliche Vereinigung Nordrhein,,Düsseldorf,40474,DE,6,Health,S,60000000.0,true,,false,24.01,OPE,false
201830884DE,201830884,2,2018-01-19,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,S,71000000.0,true,,false,19.01,NIC,false
201830885DE,201830885,2,2018-01-19,0,false,Stadt Braunschweig,,Braunschweig,38100,DE,3,General public\services,S,79400000.0,true,,false,30.49,NIC,false
201830886DE,201830886,2,2018-01-19,0,false,Westdeutscher Rundfunk Köln,,Köln,50667,DE,6,Other,S,90910000.0,true,,false,36.02,OPE,false
201830892DE,201830892,2,2018-01-19,0,false,Deutsches Weininstitut GmbH,,Bodenheim,55294,DE,6,Other,S,79340000.0,false,4500000,false,72.07,RES,false
201830896DE,201830896,2,2018-01-19,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,S,71000000.0,true,,false,19.01,NIC,false
201830902FR,201830902,2,2018-01-19,0,false,Chambre d&apos;agriculture des Pyrénées-Orientales,18660003700011,Perpignan,66025,FR,6,General public\services,S,73120000.0,true,,false,34.54,OPE,false
201830912DE,201830912,2,2018-01-19,0,false,HOWOGE Wohnungsbaugesellschaft mbH,,Berlin,13055,DE,8,Housing and community amenities,S,45261320.0,true,,false,24.01,OPE,false
201830914DE,201830914,2,2018-01-19,0,false,BLB NRW Aachen,,Aachen,52074,DE,8,Other,S,71000000.0,true,5400000,false,52.04,NIC,false
201830916DE,201830916,2,2018-01-19,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,S,71000000.0,true,,false,19.01,NIC,false
201830919DE,201830919,2,2018-01-19,0,false,Helios Klinik Rottweil GmbH,,Rottweil,78628,DE,8,Health,S,71327000.0,false,7702615,false,30.07,NIC,false
201830921SE,201830921,2,2018-01-19,0,false,Embassy of Sweden in Monrovia,202100-3831,"Monrovia, Liberia (Stockholm, Sweden)",,SE,N,General public\services,S,45233140.0,true,211217.78,false,51.58,OPE,false
201830923DE,201830923,2,2018-01-19,0,false,Zoologischer Garten Halle GmbH,DE 110/108/91126,Halle (Saale),06114,DE,8,"Recreation, culture and religion",S,71221000.0,true,,true,26.05,NIC,false
201830927DE,201830927,2,2018-01-19,0,false,JEN mbH,,Jülich,52428,DE,6,Other,S,90721600.0,false,,false,8.98,OPE,false
201830937SK,201830937,2,2018-01-19,0,false,"Lesy Slovenskej republiky, štátny podnik",36038351,Banská Bystrica,97566,SK,6,Other,S,77230000.0,false,159809,false,10.03,OPE,false
201830941DE,201830941,2,2018-01-19,0,false,Zoologischer Garten Halle GmbH,DE 110/108/91126,Halle (Saale),06114,DE,8,"Recreation, culture and religion",S,71221000.0,true,,true,33.06,NIC,false
201830942DE,201830942,2,2018-01-21,0,false,Gemeinde Satow,,Satow,18239,DE,3,General public\services,S,71240000.0,true,5017395,true,44.97,NIC,false
201830946DE,201830946,2,2018-01-19,0,false,Helios Klinik Rottweil GmbH,,Rottweil,78628,DE,8,Health,S,71320000.0,false,7702615,false,42.07,NIC,false
201830949FR,201830949,2,2018-01-19,0,false,"CC entre Arroux, Loire et Somme",,Gueugnon,71130,FR,6,General public\services,S,90500000.0,true,278000,false,12.01,RES,false
201830950SK,201830950,2,2018-01-19,0,false,"Lesy Slovenskej republiky, štátny podnik",36038351,Banská Bystrica,97566,SK,6,Other,S,77200000.0,false,897000,false,9.57,OPE,false
201830951DE,201830951,2,2018-01-20,0,false,Stadt Lübtheen,,Lübtheen,19249,DE,3,General public\services,S,71200000.0,true,3365000,true,84.08,NIC,false
201830955FR,201830955,2,2018-01-19,0,false,"CC entre Arroux, Loire et Somme",,Gueugnon,71130,FR,6,General public\services,S,90500000.0,true,108300,false,12.01,RES,false
201830966UK,201830966,2,2018-01-19,0,false,Construction Industry Training Board,,King&apos;s Lynn,PE31 6RH,UK,6,Education,S,80510000.0,false,1.098257432E7,false,36.02,OPE,false
201830969SK,201830969,2,2018-01-19,0,false,"Lesy Slovenskej republiky, štátny podnik",36038351,Banská Bystrica,97566,SK,6,Other,S,77230000.0,false,196521,false,10.03,OPE,false
201830970SK,201830970,2,2018-01-19,0,false,"Lesy Slovenskej republiky, štátny podnik",36038351,Banská Bystrica,97566,SK,6,Other,S,77230000.0,false,94695,false,10.03,OPE,false
201830974SK,201830974,2,2018-01-19,0,false,"Lesy Slovenskej republiky, štátny podnik",36038351,Banská Bystrica,97566,SK,6,Other,S,77230000.0,false,67060,false,10.03,OPE,false
201831365FR,201831365,5,2018-01-19,0,false,Enedis,,Paris La Défense,92079,FR,4,Electricity,W,45200000.0,true,,false,23.95,NIC,false
201831366DE,201831366,5,2018-01-19,0,false,Dresdner Verkehrsbetriebe AG,,Dresden,01129,DE,4,"Urban railway, tramway, trolleybus or bus services",W,45210000.0,false,,false,6.22,OPE,false
201831367DE,201831367,5,2018-01-19,0,false,DB Netz AG (Bukr 16),,Frankfurt Main,60486,DE,4,Railway services,W,45221100.0,false,,true,29.28,OPE,false
201831414PL,201831414,5,2018-01-20,0,false,Polska Grupa Górnicza S.A.,,Katowice,40-039,PL,4,Exploration and extraction of coal and other solid fuels,U,31321700.0,false,,false,8.98,OPE,true
201831415PL,201831415,5,2018-01-20,0,false,Polska Grupa Górnicza S.A.,,Katowice,40-039,PL,4,Exploration and extraction of coal and other solid fuels,U,34312600.0,false,,false,10.03,OPE,true
201831417PL,201831417,5,2018-01-20,0,false,Polska Grupa Górnicza S.A.,,Katowice,40-039,PL,4,Exploration and extraction of coal and other solid fuels,U,34312600.0,false,,false,10.03,OPE,true
201831456SE,201831456,5,2018-01-19,0,false,Stockholms Hamn AB,556008-1647,Stockholm,10254,SE,4,Port-related activities,S,79610000.0,true,950479.99,false,72.07,NIC,false
201831461DE,201831461,5,2018-01-19,0,false,Abellio Rail NRW GmbH,,Hagen,58095,DE,4,Railway services,S,34622200.0,false,,false,18.68,NIC,false
