Fondo;Descripción;Centro;Sección;Programa;Subconcep.;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Credito Inicial;Modifcaciones ;Crédito Definitivo ;Crédito Disponible ;Retenciones Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado;Pagos Real
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004322;2019/004322;IFS-PARQUE FORESTAL DE ENTREVIAS.MEJORA DE CAMINOS E INSTALACION DE HIDRANTES;213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.471.700,00;1.471.700,00;151.974,26;0;1.319.725,74;23.581,75;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004323;2019/004323;IFS-PARQUE RONDA DEL SUR-SANTA CATALINA.REHABILITACION Y ORDENACION DE USOS;213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.218.700,00;1.218.700,00;128.842,74;0;1.089.857,26;23.581,75;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004324;2019/004324;IFS-REHABILITACION Y ORDENACION DE USOS DEL PARQUE DIONISIO RIDRUEJO;214;MORATALAZ;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.165.300,00;1.165.300,00;118.901,45;0;1.046.398,55;23.581,75;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004348;2019/004348;IFS-PARQUE OLOF PALME. REHABILITACIÓN;212;USERA;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;500.000,00;500.000,00;488.505,00;0;11.495,00;11.495,00;11.495,00;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004350;2019/004350;IFS-PARQUE DEL RASTRO Ó DEL GASÓMETRO. REHABILITACIÓN;202;ARGANZUELA;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.450.000,00;1.450.000,00;1.450.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004351;2019/004351;IFS-PARQUE PRADOLONGO. REHABILITACIÓN  Y AMPLIACION;212;USERA;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.450.000,00;1.450.000,00;1.450.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004354;2019/004354;IFS-PARQUE CALLE FERMÍN CABALLERO 88. REHABILITACIÓN;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;700.000,00;700.000,00;700.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004355;2019/004355;IFS-PARQUE AGUSTÍN RODRÍGUEZ SAHAGÚN. REHABILITACIÓN;206;TETUAN;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.000.000,00;1.000.000,00;978.019,03;0;21.980,97;21.980,97;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/004356;2019/004356;IFS-PARQUE CALERO. REHABILITACIÓN;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.200.000,00;1.200.000,00;1.175.015,29;0;24.984,71;24.984,71;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61920;2019/009076;2019/009076;IFS-ÁREA INCLUSIVA DE JUEGO EN EL PARQUE DE ALUCHE Y OTRAS DE MEJORA (ID: 8567);210;LATINA;9;MEDIO AMBIENTE;0;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;850.000,00;850.000,00;832.001,15;0;17.998,85;17.998,85;0;0;0
;;1;97;17102;61921;2019/009104;2019/009104;PEQUEÑAS ZONAS AJARDINADAS DEL DISTRITO DE MORATALAZ. RECUPERACIÓN Y MANTENIMIENTO (ID: 9645);214;MORATALAZ;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50.000,00;0;50.000,00;50.000,00;0;0;0;0;0;0
;;1;97;17102;61921;2019/009129;2019/009129;PINAR DE LA ELIPA EN EL DISTRITO DE CIUDAD-LINEAL. REHABILITACIÓN (ID: 10392);215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;40.000,00;0;40.000,00;21.910,50;0;18.089,50;18.089,50;18.089,50;0;18.089,50
;;1;97;17102;61921;2019/009167;2019/009167;PASEO VERDE M-30 Y A-3 EN PUENTE DE VALLECAS. REHABILITACIÓN Y CONEXIÓN (ID: 11646);213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100.000,00;0;100.000,00;100.000,00;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005197;2018/005197;IFS-ZONA VERDE CAÑADA DEL SANTÍSIMO. REHABILITACIÓN Y ORDENACIÓN DE USOS;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.238.067,50;1.238.067,50;0;0;1.238.067,50;771.856,27;521.343,62;0;370.457,10
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005199;2018/005199;IFS-PARQUE DE LA ALCAZABA Y ZONA VERDE C/ ISLA DE ONS. REMODELACIÓN;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;52.274,00;52.274,00;0;0;52.274,00;31.702,00;31.702,00;0;31.702,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005201;2018/005201;IFS-ZONA VERDE PZA. DE LA CONSTITUCIÓN. ACTUACIONES DE REMODELACIÓN;213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;46.886,76;46.886,76;0;0;46.886,76;46.886,76;46.886,76;0;46.886,76
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005979;2018/005979;IFS-MEJORA ZONAS VERDES Y CREACIÓN ÁREAS CANINAS EN LA CIUDAD DE MADRID (ID 17: 189,3305,4594;998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;989.304,11;989.304,11;0;0;989.304,11;680.401,73;322.698,83;0;320.721,46
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005980;2018/005980;IFS-C/ CORAZÓN DE MARÍA CON AV.AMÉRICA, 47. ADECUACIÓN ZONAS VERDES DE OCIO (ID 17: 2962,3221);205;CHAMARTIN;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;537.956,39;537.956,39;0;0;537.956,39;353.158,57;331.491,76;0;331.491,76
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005981;2018/005981;IFS-PLAZA SOBRE APARCAMIENTO RESIDENTES C/ ANTONIO MACHADO. AJARDINAMIENTO (ID 17: 3941);209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;479.203,41;479.203,41;0;0;479.203,41;360.456,67;360.456,56;0;337.287,73
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005982;2018/005982;IFS-MEJORA INFRAESTRUCTURAS ZONAS VERDES DISTRITOS VICÁLVARO Y MORATALAZ (ID 17: 2285,5152);998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;588.578,18;588.578,18;0;0;588.578,18;407.084,76;407.083,85;0;87.555,86
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005983;2018/005983;IFS-PLANTACIONES DE ARBOLADO DISTRITOS DE SAN BLAS-CANILLEJAS Y VICÁLVARO  (ID 17: 472,4019);998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;175.162,65;175.162,65;0;0;175.162,65;131.783,49;131.783,48;0;131.783,48
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005984;2018/005984;IFS-MEJORA INFRAESTRUCTURAS ZONAS VERDES DISTRITO SAN BLAS-CANILLEJAS (ID 17: 1804,4147);220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;499.367,54;499.367,54;0;0;499.367,54;320.898,78;320.898,69;0;235.285,19
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005985;2018/005985;IFS-MEJORA ZONAS VERDES USERA Y CREACIÓN ÁREAS CANINAS TETUÁN (ID 17: 4347,4618,4695,3804);998;VARIOS DISTRITOS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;893.921,80;893.921,80;0;0;893.921,80;606.247,24;605.902,21;0;605.902,21
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005986;2018/005986;IFS-C/ JAZMÍN. MEJORAS ZONAS AJARDINADAS ENTORNO URBANO;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;267.992,17;267.992,17;0;0;267.992,17;185.822,01;182.138,92;0;138.484,13
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005987;2018/005987;IFS-BARRIO PUEBLO NUEVO. MEJORA ESCENA URBANA Y REHABILITACIÓN ZONAS VERDES;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;497.895,34;497.895,34;0;0;497.895,34;381.947,63;381.947,24;0;348.223,40
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005988;2018/005988;IFS-BARRIO LA ELIPA. REHABILITACIÓN ESCENA URBANA Y ZONAS VERDES;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;227.930,96;227.930,96;0;0;227.930,96;183.532,71;183.499,21;0;167.966,71
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005989;2018/005989;IFS-C/ PROVENCIO. ACTUACIÓN EN ZONA VERDE CON ZONA INFANTIL Y DE MAYORES;216;HORTALEZA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;927.947,53;927.947,53;0;0;927.947,53;627.087,22;627.086,69;0;627.086,69
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17102;61921;2018/005990;2018/005990;IFS-AVENIDA ORCASUR. REMODELACIÓN ZONAS VERDES;212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;209.794,38;209.794,38;0;0;209.794,38;152.681,41;152.680,10;0;152.680,10
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003533;2019/003533;IFS-PLAZAS DE ORCASITAS. RECUPERACIÓN ZONAS AJARDINADAS (ID 18: 3083);212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;1.200.000,00;1.200.000,00;1.200.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003545;2019/003545;IFS-PARQUE CANINO EN AVENIDA DE CANILLEJAS A VICÁLVARO. ADECUACIÓN (ID 18: 3146);220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;20.000,00;20.000,00;536,44;0;19.463,56;19.463,56;17.963,56;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003551;2019/003551;IFS-PARQUES CANINOS LA ALAMEDA DE OSUNA Y BARRIO DEL AEROPUERTO. ADECUACIÓN (ID 18: 2486);221;BARAJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;51.000,00;51.000,00;187,26;0;50.812,74;50.812,74;47.812,74;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003806;2019/003806;IFS-PARQUE DE LA ALCAZABA Y ZONA VRDE C/ ISLA DE ONS. REMODELACIÓN;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.882.000,00;1.882.000,00;4.391,27;0;1.877.608,73;41.998,47;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003813;2019/003813;IFS-ZONAS VERDES DISTRITO USERA. MEJORA INSTALACIONES, INFRAESTRUCTURAS Y EQUIPAMIENTO;212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.300.000,00;1.300.000,00;1.300.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003815;2019/003815;IFS-ZONAS VERDES DISTRITO VILLA DE VALLECAS.MEJORA DE INSTALACIONES, INFRAESTRUCTURAS Y EQUIPAMIENTO;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.140.000,00;1.140.000,00;1.140.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003816;2019/003816;IFS-DIVERSAS ZONAS AJARDINADAS ENSANCHE DE BARAJAS. REMODELACIÓN;221;BARAJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;908.000,00;908.000,00;1.209,68;0;906.790,32;37.099,06;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003818;2019/003818;IFS-ZONA VERDE EN PLAZA DE NUEVA ORLEÁNS. REMODELACIÓN;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;875.000,00;875.000,00;20.001,80;0;854.998,20;19.999,58;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003825;2019/003825;IFS-ZONA VERDE EN AV. DOCTOR FEDERICO RUBIO Y GALI, 90. REHABILITACIÓN;209;MONCLOA-ARAVACA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;525.000,00;525.000,00;57.033,15;0;467.966,85;17.999,00;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/003829;2019/003829;IFS-JARDINES ENRIQUE HERREROS. REMODELACIÓN;207;CHAMBERI;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;340.000,00;340.000,00;5.122,71;0;334.877,29;14.999,96;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004344;2019/004344;IFS-ACONDICIONAMIENTO DE LAS ZONAS VERDES EN EL DISTRITO DE CARABANCHEL;211;CARABANCHEL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;518.000,00;518.000,00;451,63;0;517.548,37;17.999,98;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004345;2019/004345;IFS-ZONAS VERDES VICÁLVARO. MEJORA INSTALACIONES, INFRAESTRUCTURAS Y EQUIPAMIENTO (ID 17: 2285);219;VICALVARO;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;770.000,00;770.000,00;770.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004347;2019/004347;IFS-ZONA ESTANCIAL EN AVENIDA DE ARCENTALES, 28. ADECUACIÓN;220;SAN BLAS-CANILLEJAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;500.000,00;500.000,00;488.510,12;0;11.489,88;11.489,88;11.489,88;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004349;2019/004349;IFS-ADECUACIÓN ZONA VERDE EN LA AV.MARQUES DE CORBERA CON AV. DAROCA;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;900.000,00;900.000,00;882.013,33;0;17.986,67;17.986,67;17.986,67;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004352;2019/004352;IFS-DIVERSAS ZONAS VERDES EN DISTRITO CARABANCHEL. REHABILITACIÓN;211;CARABANCHEL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.450.000,00;1.450.000,00;1.450.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/004353;2019/004353;IFS-VALLADOS PARA PERROS EN EL DISTRITO DE CIUDAD LINEAL. REHABILITACIÓN;215;CIUDAD LINEAL;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;51.000,00;51.000,00;0,28;0;50.999,72;50.999,72;47.999,72;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/009073;2019/009073;IFS-PLAZA DE PEÑUELAS . REMODELACIÓN Y MEJORA (ID: 8524);202;ARGANZUELA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;91.401,00;91.401,00;41.020,52;0;50.380,48;50.380,48;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/009087;2019/009087;IFS-PARQUE PARA PERROS EN EL BARRIO DE BELLAS VISTAS, DISTRITO DE TETUÁN. ADAPTACIÓN (ID: 8999);206;TETUAN;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;51.000,00;51.000,00;1,85;0;50.998,15;50.998,15;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17102;61921;2019/009180;2019/009180;IFS-PARQUE CANINO EN EL POBLADO DE ORCASITAS. OBRAS DE MEJORA (ID: 12037);212;USERA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;20.000,00;20.000,00;16,45;0;19.983,55;19.983,55;18.983,56;0;0
;;1;97;17102;61922;2019/009089;2019/009089;DIVERSAS CALLES DE PUENTE DE VALLECAS. REPOSICIÓN DE ARBOLADO EN ALCORQUES VACÍOS (ID: 9134);213;PUENTE DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50.000,00;0;50.000,00;50.000,00;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17103;60913;2018/006762;2018/006762;IFS-ÁREAS INFANTILES DE LA CIUDAD DE MADRID. VALLADO Y CARTELES DE SEÑALIZACIÓN;998;VARIOS DISTRITOS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1.995.060,10;1.995.060,10;790.418,50;0;1.204.641,60;1.204.641,60;1.089.570,24;0;723.958,09
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;97;17103;60913;2018/008094;2018/008094;IFS-NUEVAS ÁREAS INFANTILES EN EL ENSANCHE DE VALLECAS. INSTALACIÓN (ID: 1535);218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;849.584,80;849.584,80;16.712,43;0;832.872,37;744.538,66;744.538,66;0;744.538,66
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003489;2019/003489;IFS-APARATOS DE GIMNASIA PARA JÓVENES DE MINGORRUBIO. INSTALACIÓN (ID 17: 5359);208;FUENCARRAL-EL PARDO;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;15.000,00;15.000,00;15.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003508;2019/003508;IFS-MICRO-INSTALACIONES DEPORTIVAS EN LOS PARQUES MADRILEÑOS. INSTALACIÓN (ID 17: 540);998;VARIOS DISTRITOS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;187.000,00;187.000,00;187.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003509;2019/003509;IFS-CIRCUITO DE MÁQUINAS DEPORTIVAS PARA JÓVENES EN EL PARDO. INSTALACIÓN (ID 17: 4981);208;FUENCARRAL-EL PARDO;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;48.000,00;48.000,00;48.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003510;2019/003510;IFS-ÁREAS DE GIMNASIA AL AIRE LIBRE EN PARQUES  DE VICÁLVARO. INSTALACIÓN (ID 17: 4434);219;VICALVARO;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;50.000,00;50.000,00;42,2;0;49.957,80;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003522;2019/003522;IFS-CIRCUITO DEPORTIVO EN LAS TABLAS. INSTALACIÓN (ID 18: 1567);208;FUENCARRAL-EL PARDO;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;30.000,00;30.000,00;312,7;0;29.687,30;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003531;2019/003531;IFS-ZONA NORTE PARQUES LAS CRUCES Y SALVADOR ALLENDE. INSTALACIÓN ZONA MAYORES (ID 18: 2636);211;CARABANCHEL;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;60.000,00;60.000,00;3.578,39;0;56.421,61;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003541;2019/003541;IFS-ÁREA DE MAYORES EN EL PARQUE DE LOS INGENIEROS. INSTALACIÓN (ID 18: 3213);217;VILLAVERDE;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;25.000,00;25.000,00;1.755,96;0;23.244,04;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/003547;2019/003547;IFS-JUEGOS INFANTILES EN EL PARQUE DEL PARAÍSO. INSTALACIÓN (ID 18: 1686);220;SAN BLAS-CANILLEJAS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;200.000,00;200.000,00;200.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/009139;2019/009139;IFS-APARATOS DE GIMNASIA PARA MAYORES EN EL PARQUE MESETA DE ORCASITAS. INSTALACIÓN (ID: 10870);212;USERA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;35.000,00;35.000,00;6.259,27;0;28.740,73;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/009153;2019/009153;IFS-PARQUES INFANTILES DEL DISTRITO DE PUENTE DE VALLECAS. INSTALACIÓN DE NUEVO MOBILIARIO (ID: 11397);213;PUENTE DE VALLECAS;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;840.000,00;840.000,00;840.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/009161;2019/009161;IFS-PARQUE DE LA CORNISA. INSTALACIÓN CIRCUITO DEPORTIVO (ID: 11556);216;HORTALEZA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;50.000,00;50.000,00;199,98;0;49.800,02;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;97;17103;60913;2019/009162;2019/009162;IFS-PARQUE DE LA CORNISA. INSTALACIÓN PARQUE DEPORTIVO PARA MAYORES (ID: 11557);216;HORTALEZA;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;60.000,00;60.000,00;60.000,00;0;0;0;0;0;0
