ccaa_iso,CovidStatusID,fecha,num_casos,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
VC,VC_2020-06-07T00:00Z,2020-06-07T00:00:00Z,7,0,0,0
AN,AN_2020-06-08T00:00Z,2020-06-08T00:00:00Z,6,0,0,0
AR,AR_2020-06-08T00:00Z,2020-06-08T00:00:00Z,6,0,0,0
AS,AS_2020-06-08T00:00Z,2020-06-08T00:00:00Z,0,0,0,0
CB,CB_2020-06-08T00:00Z,2020-06-08T00:00:00Z,1,0,0,0
CE,CE_2020-06-08T00:00Z,2020-06-08T00:00:00Z,0,0,0,0
CL,CL_2020-06-08T00:00Z,2020-06-08T00:00:00Z,34,0,0,0
CM,CM_2020-06-08T00:00Z,2020-06-08T00:00:00Z,32,0,1,0
CN,CN_2020-06-08T00:00Z,2020-06-08T00:00:00Z,2,0,0,0
CT,CT_2020-06-08T00:00Z,2020-06-08T00:00:00Z,110,0,15,0
EX,EX_2020-06-08T00:00Z,2020-06-08T00:00:00Z,1,0,0,0
GA,GA_2020-06-08T00:00Z,2020-06-08T00:00:00Z,4,0,0,0
IB,IB_2020-06-08T00:00Z,2020-06-08T00:00:00Z,2,0,0,0
MC,MC_2020-06-08T00:00Z,2020-06-08T00:00:00Z,2,0,0,0
MD,MD_2020-06-08T00:00Z,2020-06-08T00:00:00Z,130,0,0,0
ML,ML_2020-06-08T00:00Z,2020-06-08T00:00:00Z,0,0,0,0
NC,NC_2020-06-08T00:00Z,2020-06-08T00:00:00Z,0,0,0,0
PV,PV_2020-06-08T00:00Z,2020-06-08T00:00:00Z,15,0,0,1
RI,RI_2020-06-08T00:00Z,2020-06-08T00:00:00Z,0,0,0,0
VC,VC_2020-06-08T00:00Z,2020-06-08T00:00:00Z,5,0,0,0
AN,AN_2020-06-09T00:00Z,2020-06-09T00:00:00Z,8,0,0,0
AR,AR_2020-06-09T00:00Z,2020-06-09T00:00:00Z,12,0,0,0
AS,AS_2020-06-09T00:00Z,2020-06-09T00:00:00Z,0,0,0,0
CB,CB_2020-06-09T00:00Z,2020-06-09T00:00:00Z,0,0,0,0
CE,CE_2020-06-09T00:00Z,2020-06-09T00:00:00Z,0,0,0,0
CL,CL_2020-06-09T00:00Z,2020-06-09T00:00:00Z,27,0,1,0
CM,CM_2020-06-09T00:00Z,2020-06-09T00:00:00Z,22,0,0,0
CN,CN_2020-06-09T00:00Z,2020-06-09T00:00:00Z,2,0,0,0
CT,CT_2020-06-09T00:00Z,2020-06-09T00:00:00Z,88,0,31,0
EX,EX_2020-06-09T00:00Z,2020-06-09T00:00:00Z,2,0,0,0
GA,GA_2020-06-09T00:00Z,2020-06-09T00:00:00Z,3,0,0,0
IB,IB_2020-06-09T00:00Z,2020-06-09T00:00:00Z,1,0,0,0
MC,MC_2020-06-09T00:00Z,2020-06-09T00:00:00Z,2,0,0,0
MD,MD_2020-06-09T00:00Z,2020-06-09T00:00:00Z,107,0,0,0
ML,ML_2020-06-09T00:00Z,2020-06-09T00:00:00Z,1,0,0,0
NC,NC_2020-06-09T00:00Z,2020-06-09T00:00:00Z,5,0,0,0
PV,PV_2020-06-09T00:00Z,2020-06-09T00:00:00Z,12,0,0,1
RI,RI_2020-06-09T00:00Z,2020-06-09T00:00:00Z,1,0,0,0
VC,VC_2020-06-09T00:00Z,2020-06-09T00:00:00Z,8,0,0,0
AN,AN_2020-06-10T00:00Z,2020-06-10T00:00:00Z,6,0,0,0
AR,AR_2020-06-10T00:00Z,2020-06-10T00:00:00Z,2,0,0,0
AS,AS_2020-06-10T00:00Z,2020-06-10T00:00:00Z,0,0,0,0
CB,CB_2020-06-10T00:00Z,2020-06-10T00:00:00Z,1,1,0,0
CE,CE_2020-06-10T00:00Z,2020-06-10T00:00:00Z,0,0,0,0
CL,CL_2020-06-10T00:00Z,2020-06-10T00:00:00Z,17,0,1,0
CM,CM_2020-06-10T00:00Z,2020-06-10T00:00:00Z,22,0,1,0
CN,CN_2020-06-10T00:00Z,2020-06-10T00:00:00Z,1,0,0,0
CT,CT_2020-06-10T00:00Z,2020-06-10T00:00:00Z,125,0,46,0
EX,EX_2020-06-10T00:00Z,2020-06-10T00:00:00Z,1,0,0,0
GA,GA_2020-06-10T00:00Z,2020-06-10T00:00:00Z,0,0,0,0
IB,IB_2020-06-10T00:00Z,2020-06-10T00:00:00Z,3,0,0,0
MC,MC_2020-06-10T00:00Z,2020-06-10T00:00:00Z,1,0,0,0
MD,MD_2020-06-10T00:00Z,2020-06-10T00:00:00Z,114,0,0,0
ML,ML_2020-06-10T00:00Z,2020-06-10T00:00:00Z,0,0,0,0
NC,NC_2020-06-10T00:00Z,2020-06-10T00:00:00Z,4,0,0,0
PV,PV_2020-06-10T00:00Z,2020-06-10T00:00:00Z,8,0,0,0
RI,RI_2020-06-10T00:00Z,2020-06-10T00:00:00Z,0,0,0,0
VC,VC_2020-06-10T00:00Z,2020-06-10T00:00:00Z,4,0,0,0
AN,AN_2020-06-11T00:00Z,2020-06-11T00:00:00Z,3,0,0,0
AR,AR_2020-06-11T00:00Z,2020-06-11T00:00:00Z,6,0,0,0
AS,AS_2020-06-11T00:00Z,2020-06-11T00:00:00Z,3,0,0,0
CB,CB_2020-06-11T00:00Z,2020-06-11T00:00:00Z,3,0,0,0
CE,CE_2020-06-11T00:00Z,2020-06-11T00:00:00Z,0,0,0,0
CL,CL_2020-06-11T00:00Z,2020-06-11T00:00:00Z,17,0,0,0
CM,CM_2020-06-11T00:00Z,2020-06-11T00:00:00Z,7,0,0,0
CN,CN_2020-06-11T00:00Z,2020-06-11T00:00:00Z,2,0,0,0
CT,CT_2020-06-11T00:00Z,2020-06-11T00:00:00Z,108,0,41,0
EX,EX_2020-06-11T00:00Z,2020-06-11T00:00:00Z,0,0,0,0
GA,GA_2020-06-11T00:00Z,2020-06-11T00:00:00Z,1,0,0,0
IB,IB_2020-06-11T00:00Z,2020-06-11T00:00:00Z,4,0,0,0
MC,MC_2020-06-11T00:00Z,2020-06-11T00:00:00Z,0,0,0,0
MD,MD_2020-06-11T00:00Z,2020-06-11T00:00:00Z,97,0,0,0
ML,ML_2020-06-11T00:00Z,2020-06-11T00:00:00Z,0,0,0,0
NC,NC_2020-06-11T00:00Z,2020-06-11T00:00:00Z,1,0,0,0
PV,PV_2020-06-11T00:00Z,2020-06-11T00:00:00Z,10,0,0,0
RI,RI_2020-06-11T00:00Z,2020-06-11T00:00:00Z,1,0,0,0
VC,VC_2020-06-11T00:00Z,2020-06-11T00:00:00Z,11,0,0,0
AN,AN_2020-06-12T00:00Z,2020-06-12T00:00:00Z,4,0,0,0
AR,AR_2020-06-12T00:00Z,2020-06-12T00:00:00Z,4,0,0,0
AS,AS_2020-06-12T00:00Z,2020-06-12T00:00:00Z,0,0,0,0
CB,CB_2020-06-12T00:00Z,2020-06-12T00:00:00Z,2,0,0,0
CE,CE_2020-06-12T00:00Z,2020-06-12T00:00:00Z,0,0,0,0
CL,CL_2020-06-12T00:00Z,2020-06-12T00:00:00Z,21,0,1,0
CM,CM_2020-06-12T00:00Z,2020-06-12T00:00:00Z,18,0,1,0
CN,CN_2020-06-12T00:00Z,2020-06-12T00:00:00Z,4,0,0,0
CT,CT_2020-06-12T00:00Z,2020-06-12T00:00:00Z,110,0,27,0
EX,EX_2020-06-12T00:00Z,2020-06-12T00:00:00Z,1,0,0,0
GA,GA_2020-06-12T00:00Z,2020-06-12T00:00:00Z,3,0,0,0
IB,IB_2020-06-12T00:00Z,2020-06-12T00:00:00Z,7,0,0,0
MC,MC_2020-06-12T00:00Z,2020-06-12T00:00:00Z,0,0,0,0
MD,MD_2020-06-12T00:00Z,2020-06-12T00:00:00Z,119,0,0,0
ML,ML_2020-06-12T00:00Z,2020-06-12T00:00:00Z,0,0,0,0
NC,NC_2020-06-12T00:00Z,2020-06-12T00:00:00Z,1,0,0,0
PV,PV_2020-06-12T00:00Z,2020-06-12T00:00:00Z,17,0,0,0
RI,RI_2020-06-12T00:00Z,2020-06-12T00:00:00Z,0,0,0,0
VC,VC_2020-06-12T00:00Z,2020-06-12T00:00:00Z,11,0,0,0
AN,AN_2020-06-13T00:00Z,2020-06-13T00:00:00Z,4,0,0,0
AR,AR_2020-06-13T00:00Z,2020-06-13T00:00:00Z,4,0,0,1
AS,AS_2020-06-13T00:00Z,2020-06-13T00:00:00Z,0,0,0,0
CB,CB_2020-06-13T00:00Z,2020-06-13T00:00:00Z,1,0,0,0
CE,CE_2020-06-13T00:00Z,2020-06-13T00:00:00Z,0,0,0,0
CL,CL_2020-06-13T00:00Z,2020-06-13T00:00:00Z,12,0,1,0
CM,CM_2020-06-13T00:00Z,2020-06-13T00:00:00Z,7,0,0,0
CN,CN_2020-06-13T00:00Z,2020-06-13T00:00:00Z,2,0,0,0
CT,CT_2020-06-13T00:00Z,2020-06-13T00:00:00Z,37,0,3,0
EX,EX_2020-06-13T00:00Z,2020-06-13T00:00:00Z,1,0,0,0
GA,GA_2020-06-13T00:00Z,2020-06-13T00:00:00Z,0,0,0,0
IB,IB_2020-06-13T00:00Z,2020-06-13T00:00:00Z,2,0,0,0
MC,MC_2020-06-13T00:00Z,2020-06-13T00:00:00Z,1,0,0,0
MD,MD_2020-06-13T00:00Z,2020-06-13T00:00:00Z,23,0,0,0
ML,ML_2020-06-13T00:00Z,2020-06-13T00:00:00Z,0,0,0,0
NC,NC_2020-06-13T00:00Z,2020-06-13T00:00:00Z,1,0,0,0
PV,PV_2020-06-13T00:00Z,2020-06-13T00:00:00Z,9,0,0,0
RI,RI_2020-06-13T00:00Z,2020-06-13T00:00:00Z,2,0,0,0
VC,VC_2020-06-13T00:00Z,2020-06-13T00:00:00Z,3,0,0,0
AN,AN_2020-06-14T00:00Z,2020-06-14T00:00:00Z,4,0,0,0
AR,AR_2020-06-14T00:00Z,2020-06-14T00:00:00Z,3,0,1,0
AS,AS_2020-06-14T00:00Z,2020-06-14T00:00:00Z,0,0,0,0
CB,CB_2020-06-14T00:00Z,2020-06-14T00:00:00Z,2,0,0,0
CE,CE_2020-06-14T00:00Z,2020-06-14T00:00:00Z,0,0,0,0
CL,CL_2020-06-14T00:00Z,2020-06-14T00:00:00Z,7,0,2,0
CM,CM_2020-06-14T00:00Z,2020-06-14T00:00:00Z,10,0,0,0
CN,CN_2020-06-14T00:00Z,2020-06-14T00:00:00Z,1,0,0,0
CT,CT_2020-06-14T00:00Z,2020-06-14T00:00:00Z,44,0,1,0
EX,EX_2020-06-14T00:00Z,2020-06-14T00:00:00Z,0,0,0,0
GA,GA_2020-06-14T00:00Z,2020-06-14T00:00:00Z,1,0,0,0
IB,IB_2020-06-14T00:00Z,2020-06-14T00:00:00Z,4,0,0,0
MC,MC_2020-06-14T00:00Z,2020-06-14T00:00:00Z,3,0,0,0
MD,MD_2020-06-14T00:00Z,2020-06-14T00:00:00Z,44,0,0,0
ML,ML_2020-06-14T00:00Z,2020-06-14T00:00:00Z,0,0,0,0
NC,NC_2020-06-14T00:00Z,2020-06-14T00:00:00Z,2,0,0,0
PV,PV_2020-06-14T00:00Z,2020-06-14T00:00:00Z,7,0,0,0
RI,RI_2020-06-14T00:00Z,2020-06-14T00:00:00Z,1,0,0,0
VC,VC_2020-06-14T00:00Z,2020-06-14T00:00:00Z,1,0,0,0
AN,AN_2020-06-15T00:00Z,2020-06-15T00:00:00Z,7,0,0,0
AR,AR_2020-06-15T00:00Z,2020-06-15T00:00:00Z,7,0,0,0
AS,AS_2020-06-15T00:00Z,2020-06-15T00:00:00Z,0,0,0,0
CB,CB_2020-06-15T00:00Z,2020-06-15T00:00:00Z,1,0,0,0
CE,CE_2020-06-15T00:00Z,2020-06-15T00:00:00Z,0,0,0,0
CL,CL_2020-06-15T00:00Z,2020-06-15T00:00:00Z,15,0,0,0
CM,CM_2020-06-15T00:00Z,2020-06-15T00:00:00Z,15,0,0,0
CN,CN_2020-06-15T00:00Z,2020-06-15T00:00:00Z,1,0,0,0
CT,CT_2020-06-15T00:00Z,2020-06-15T00:00:00Z,81,0,22,0
EX,EX_2020-06-15T00:00Z,2020-06-15T00:00:00Z,5,0,0,0
GA,GA_2020-06-15T00:00Z,2020-06-15T00:00:00Z,3,0,0,0
IB,IB_2020-06-15T00:00Z,2020-06-15T00:00:00Z,3,0,0,0
MC,MC_2020-06-15T00:00Z,2020-06-15T00:00:00Z,2,0,0,0
MD,MD_2020-06-15T00:00Z,2020-06-15T00:00:00Z,124,0,0,0
ML,ML_2020-06-15T00:00Z,2020-06-15T00:00:00Z,1,0,0,0
NC,NC_2020-06-15T00:00Z,2020-06-15T00:00:00Z,4,0,0,0
PV,PV_2020-06-15T00:00Z,2020-06-15T00:00:00Z,15,0,0,0
RI,RI_2020-06-15T00:00Z,2020-06-15T00:00:00Z,0,0,0,0
VC,VC_2020-06-15T00:00Z,2020-06-15T00:00:00Z,11,0,0,0
AN,AN_2020-06-16T00:00Z,2020-06-16T00:00:00Z,10,0,0,0
AR,AR_2020-06-16T00:00Z,2020-06-16T00:00:00Z,11,0,0,0
AS,AS_2020-06-16T00:00Z,2020-06-16T00:00:00Z,1,0,0,0
CB,CB_2020-06-16T00:00Z,2020-06-16T00:00:00Z,2,0,0,0
CE,CE_2020-06-16T00:00Z,2020-06-16T00:00:00Z,0,0,0,0
CL,CL_2020-06-16T00:00Z,2020-06-16T00:00:00Z,42,0,1,0
CM,CM_2020-06-16T00:00Z,2020-06-16T00:00:00Z,20,0,0,0
CN,CN_2020-06-16T00:00Z,2020-06-16T00:00:00Z,3,0,0,0
CT,CT_2020-06-16T00:00Z,2020-06-16T00:00:00Z,81,0,14,0
EX,EX_2020-06-16T00:00Z,2020-06-16T00:00:00Z,2,0,0,0
GA,GA_2020-06-16T00:00Z,2020-06-16T00:00:00Z,1,0,0,0
IB,IB_2020-06-16T00:00Z,2020-06-16T00:00:00Z,4,0,0,0
MC,MC_2020-06-16T00:00Z,2020-06-16T00:00:00Z,1,0,0,0
MD,MD_2020-06-16T00:00Z,2020-06-16T00:00:00Z,54,0,0,0
ML,ML_2020-06-16T00:00Z,2020-06-16T00:00:00Z,0,0,0,0
NC,NC_2020-06-16T00:00Z,2020-06-16T00:00:00Z,12,0,0,0
PV,PV_2020-06-16T00:00Z,2020-06-16T00:00:00Z,10,0,0,0
RI,RI_2020-06-16T00:00Z,2020-06-16T00:00:00Z,1,0,0,0
VC,VC_2020-06-16T00:00Z,2020-06-16T00:00:00Z,10,0,0,0
AN,AN_2020-06-17T00:00Z,2020-06-17T00:00:00Z,10,0,0,0
AR,AR_2020-06-17T00:00Z,2020-06-17T00:00:00Z,7,0,0,0
AS,AS_2020-06-17T00:00Z,2020-06-17T00:00:00Z,0,0,0,0
CB,CB_2020-06-17T00:00Z,2020-06-17T00:00:00Z,3,0,0,0
CE,CE_2020-06-17T00:00Z,2020-06-17T00:00:00Z,0,0,0,0
CL,CL_2020-06-17T00:00Z,2020-06-17T00:00:00Z,18,0,0,0
CM,CM_2020-06-17T00:00Z,2020-06-17T00:00:00Z,15,0,0,0
CN,CN_2020-06-17T00:00Z,2020-06-17T00:00:00Z,14,0,0,0
CT,CT_2020-06-17T00:00Z,2020-06-17T00:00:00Z,97,0,16,0
EX,EX_2020-06-17T00:00Z,2020-06-17T00:00:00Z,7,0,0,0
GA,GA_2020-06-17T00:00Z,2020-06-17T00:00:00Z,4,0,0,0
IB,IB_2020-06-17T00:00Z,2020-06-17T00:00:00Z,4,0,0,0
MC,MC_2020-06-17T00:00Z,2020-06-17T00:00:00Z,2,0,0,0
MD,MD_2020-06-17T00:00Z,2020-06-17T00:00:00Z,81,0,0,0
ML,ML_2020-06-17T00:00Z,2020-06-17T00:00:00Z,0,0,0,0
NC,NC_2020-06-17T00:00Z,2020-06-17T00:00:00Z,3,0,0,0
PV,PV_2020-06-17T00:00Z,2020-06-17T00:00:00Z,8,0,0,0
RI,RI_2020-06-17T00:00Z,2020-06-17T00:00:00Z,0,0,0,0
VC,VC_2020-06-17T00:00Z,2020-06-17T00:00:00Z,8,0,0,0
AN,AN_2020-06-18T00:00Z,2020-06-18T00:00:00Z,25,0,0,0
AR,AR_2020-06-18T00:00Z,2020-06-18T00:00:00Z,17,0,0,0
AS,AS_2020-06-18T00:00Z,2020-06-18T00:00:00Z,0,0,0,0
CB,CB_2020-06-18T00:00Z,2020-06-18T00:00:00Z,5,0,0,0
CE,CE_2020-06-18T00:00Z,2020-06-18T00:00:00Z,0,0,0,0
CL,CL_2020-06-18T00:00Z,2020-06-18T00:00:00Z,12,0,1,0
CM,CM_2020-06-18T00:00Z,2020-06-18T00:00:00Z,11,0,0,0
CN,CN_2020-06-18T00:00Z,2020-06-18T00:00:00Z,1,0,0,0
CT,CT_2020-06-18T00:00Z,2020-06-18T00:00:00Z,104,0,15,0
EX,EX_2020-06-18T00:00Z,2020-06-18T00:00:00Z,4,0,0,0
GA,GA_2020-06-18T00:00Z,2020-06-18T00:00:00Z,2,0,0,0
IB,IB_2020-06-18T00:00Z,2020-06-18T00:00:00Z,5,0,0,0
MC,MC_2020-06-18T00:00Z,2020-06-18T00:00:00Z,2,0,0,0
MD,MD_2020-06-18T00:00Z,2020-06-18T00:00:00Z,71,0,0,0
ML,ML_2020-06-18T00:00Z,2020-06-18T00:00:00Z,0,0,0,0
NC,NC_2020-06-18T00:00Z,2020-06-18T00:00:00Z,6,0,0,0
PV,PV_2020-06-18T00:00Z,2020-06-18T00:00:00Z,11,0,0,0
RI,RI_2020-06-18T00:00Z,2020-06-18T00:00:00Z,1,0,0,0
VC,VC_2020-06-18T00:00Z,2020-06-18T00:00:00Z,8,0,0,0
AN,AN_2020-06-19T00:00Z,2020-06-19T00:00:00Z,11,0,0,0
AR,AR_2020-06-19T00:00Z,2020-06-19T00:00:00Z,25,0,0,0
AS,AS_2020-06-19T00:00Z,2020-06-19T00:00:00Z,0,0,0,0
CB,CB_2020-06-19T00:00Z,2020-06-19T00:00:00Z,0,0,0,0
CE,CE_2020-06-19T00:00Z,2020-06-19T00:00:00Z,0,0,0,0
CL,CL_2020-06-19T00:00Z,2020-06-19T00:00:00Z,14,0,1,0
CM,CM_2020-06-19T00:00Z,2020-06-19T00:00:00Z,11,0,0,0
CN,CN_2020-06-19T00:00Z,2020-06-19T00:00:00Z,1,0,0,0
CT,CT_2020-06-19T00:00Z,2020-06-19T00:00:00Z,94,0,15,0
EX,EX_2020-06-19T00:00Z,2020-06-19T00:00:00Z,2,0,0,0
GA,GA_2020-06-19T00:00Z,2020-06-19T00:00:00Z,2,0,0,0
IB,IB_2020-06-19T00:00Z,2020-06-19T00:00:00Z,8,0,0,0
MC,MC_2020-06-19T00:00Z,2020-06-19T00:00:00Z,3,0,0,0
MD,MD_2020-06-19T00:00Z,2020-06-19T00:00:00Z,59,0,0,0
ML,ML_2020-06-19T00:00Z,2020-06-19T00:00:00Z,0,0,0,0
NC,NC_2020-06-19T00:00Z,2020-06-19T00:00:00Z,9,0,0,0
PV,PV_2020-06-19T00:00Z,2020-06-19T00:00:00Z,11,0,0,0
RI,RI_2020-06-19T00:00Z,2020-06-19T00:00:00Z,0,0,0,0
VC,VC_2020-06-19T00:00Z,2020-06-19T00:00:00Z,11,0,0,0
AN,AN_2020-06-20T00:00Z,2020-06-20T00:00:00Z,15,0,0,0
AR,AR_2020-06-20T00:00Z,2020-06-20T00:00:00Z,29,0,0,0
AS,AS_2020-06-20T00:00Z,2020-06-20T00:00:00Z,0,0,0,0
CB,CB_2020-06-20T00:00Z,2020-06-20T00:00:00Z,3,0,0,0
CE,CE_2020-06-20T00:00Z,2020-06-20T00:00:00Z,0,0,0,0
CL,CL_2020-06-20T00:00Z,2020-06-20T00:00:00Z,18,0,1,0
CM,CM_2020-06-20T00:00Z,2020-06-20T00:00:00Z,15,0,0,0
CN,CN_2020-06-20T00:00Z,2020-06-20T00:00:00Z,11,0,0,0
CT,CT_2020-06-20T00:00Z,2020-06-20T00:00:00Z,85,0,2,0
EX,EX_2020-06-20T00:00Z,2020-06-20T00:00:00Z,1,0,0,0
GA,GA_2020-06-20T00:00Z,2020-06-20T00:00:00Z,2,0,0,0
IB,IB_2020-06-20T00:00Z,2020-06-20T00:00:00Z,3,0,0,0
MC,MC_2020-06-20T00:00Z,2020-06-20T00:00:00Z,3,0,0,0
MD,MD_2020-06-20T00:00Z,2020-06-20T00:00:00Z,39,0,0,0
ML,ML_2020-06-20T00:00Z,2020-06-20T00:00:00Z,0,0,0,0
NC,NC_2020-06-20T00:00Z,2020-06-20T00:00:00Z,4,0,0,0
PV,PV_2020-06-20T00:00Z,2020-06-20T00:00:00Z,4,0,0,0
RI,RI_2020-06-20T00:00Z,2020-06-20T00:00:00Z,1,0,0,0
VC,VC_2020-06-20T00:00Z,2020-06-20T00:00:00Z,5,0,0,0
AN,AN_2020-06-21T00:00Z,2020-06-21T00:00:00Z,10,0,0,0
AR,AR_2020-06-21T00:00Z,2020-06-21T00:00:00Z,42,0,1,1
AS,AS_2020-06-21T00:00Z,2020-06-21T00:00:00Z,0,0,0,0
CB,CB_2020-06-21T00:00Z,2020-06-21T00:00:00Z,2,0,0,0
CE,CE_2020-06-21T00:00Z,2020-06-21T00:00:00Z,0,0,0,0
CL,CL_2020-06-21T00:00Z,2020-06-21T00:00:00Z,6,0,0,0
CM,CM_2020-06-21T00:00Z,2020-06-21T00:00:00Z,8,0,0,0
CN,CN_2020-06-21T00:00Z,2020-06-21T00:00:00Z,2,0,0,0
CT,CT_2020-06-21T00:00Z,2020-06-21T00:00:00Z,74,0,1,0
EX,EX_2020-06-21T00:00Z,2020-06-21T00:00:00Z,5,0,0,0
GA,GA_2020-06-21T00:00Z,2020-06-21T00:00:00Z,6,0,0,0
IB,IB_2020-06-21T00:00Z,2020-06-21T00:00:00Z,2,0,0,0
MC,MC_2020-06-21T00:00Z,2020-06-21T00:00:00Z,5,0,0,0
MD,MD_2020-06-21T00:00Z,2020-06-21T00:00:00Z,29,0,0,0
ML,ML_2020-06-21T00:00Z,2020-06-21T00:00:00Z,2,0,0,0
NC,NC_2020-06-21T00:00Z,2020-06-21T00:00:00Z,15,0,0,0
PV,PV_2020-06-21T00:00Z,2020-06-21T00:00:00Z,6,0,0,0
RI,RI_2020-06-21T00:00Z,2020-06-21T00:00:00Z,0,0,0,0
VC,VC_2020-06-21T00:00Z,2020-06-21T00:00:00Z,10,0,0,0
AN,AN_2020-06-22T00:00Z,2020-06-22T00:00:00Z,17,0,0,0
AR,AR_2020-06-22T00:00Z,2020-06-22T00:00:00Z,57,0,0,0
AS,AS_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
CB,CB_2020-06-22T00:00Z,2020-06-22T00:00:00Z,1,0,0,0
CE,CE_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
CL,CL_2020-06-22T00:00Z,2020-06-22T00:00:00Z,14,0,0,0
CM,CM_2020-06-22T00:00Z,2020-06-22T00:00:00Z,13,0,0,0
CN,CN_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
CT,CT_2020-06-22T00:00Z,2020-06-22T00:00:00Z,116,0,23,0
EX,EX_2020-06-22T00:00Z,2020-06-22T00:00:00Z,1,0,0,0
GA,GA_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
IB,IB_2020-06-22T00:00Z,2020-06-22T00:00:00Z,1,0,0,0
MC,MC_2020-06-22T00:00Z,2020-06-22T00:00:00Z,4,0,0,0
MD,MD_2020-06-22T00:00Z,2020-06-22T00:00:00Z,37,0,0,0
ML,ML_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
NC,NC_2020-06-22T00:00Z,2020-06-22T00:00:00Z,18,0,0,0
PV,PV_2020-06-22T00:00Z,2020-06-22T00:00:00Z,8,0,0,0
RI,RI_2020-06-22T00:00Z,2020-06-22T00:00:00Z,0,0,0,0
VC,VC_2020-06-22T00:00Z,2020-06-22T00:00:00Z,7,0,0,0
AN,AN_2020-06-23T00:00Z,2020-06-23T00:00:00Z,13,0,0,0
AR,AR_2020-06-23T00:00Z,2020-06-23T00:00:00Z,48,0,0,0
AS,AS_2020-06-23T00:00Z,2020-06-23T00:00:00Z,0,0,0,0
CB,CB_2020-06-23T00:00Z,2020-06-23T00:00:00Z,2,0,0,0
CE,CE_2020-06-23T00:00Z,2020-06-23T00:00:00Z,0,0,0,0
CL,CL_2020-06-23T00:00Z,2020-06-23T00:00:00Z,29,0,1,0
CM,CM_2020-06-23T00:00Z,2020-06-23T00:00:00Z,23,0,0,0
CN,CN_2020-06-23T00:00Z,2020-06-23T00:00:00Z,7,0,0,0
CT,CT_2020-06-23T00:00Z,2020-06-23T00:00:00Z,124,0,21,0
EX,EX_2020-06-23T00:00Z,2020-06-23T00:00:00Z,6,1,0,0
GA,GA_2020-06-23T00:00Z,2020-06-23T00:00:00Z,6,0,0,0
IB,IB_2020-06-23T00:00Z,2020-06-23T00:00:00Z,5,0,0,0
MC,MC_2020-06-23T00:00Z,2020-06-23T00:00:00Z,5,0,0,0
MD,MD_2020-06-23T00:00Z,2020-06-23T00:00:00Z,45,0,0,0
ML,ML_2020-06-23T00:00Z,2020-06-23T00:00:00Z,0,0,0,0
NC,NC_2020-06-23T00:00Z,2020-06-23T00:00:00Z,8,0,0,0
PV,PV_2020-06-23T00:00Z,2020-06-23T00:00:00Z,5,0,0,0
RI,RI_2020-06-23T00:00Z,2020-06-23T00:00:00Z,1,0,0,0
VC,VC_2020-06-23T00:00Z,2020-06-23T00:00:00Z,12,0,0,0
AN,AN_2020-06-24T00:00Z,2020-06-24T00:00:00Z,96,0,0,0
AR,AR_2020-06-24T00:00Z,2020-06-24T00:00:00Z,64,0,1,1
AS,AS_2020-06-24T00:00Z,2020-06-24T00:00:00Z,0,0,0,0
CB,CB_2020-06-24T00:00Z,2020-06-24T00:00:00Z,2,0,0,0
CE,CE_2020-06-24T00:00Z,2020-06-24T00:00:00Z,0,0,0,0
CL,CL_2020-06-24T00:00Z,2020-06-24T00:00:00Z,14,0,0,0
CM,CM_2020-06-24T00:00Z,2020-06-24T00:00:00Z,20,0,0,0
CN,CN_2020-06-24T00:00Z,2020-06-24T00:00:00Z,1,0,0,0
CT,CT_2020-06-24T00:00Z,2020-06-24T00:00:00Z,93,0,0,0
EX,EX_2020-06-24T00:00Z,2020-06-24T00:00:00Z,1,0,0,0
GA,GA_2020-06-24T00:00Z,2020-06-24T00:00:00Z,3,0,0,0
IB,IB_2020-06-24T00:00Z,2020-06-24T00:00:00Z,3,0,0,0
MC,MC_2020-06-24T00:00Z,2020-06-24T00:00:00Z,7,0,0,0
MD,MD_2020-06-24T00:00Z,2020-06-24T00:00:00Z,42,0,0,0
ML,ML_2020-06-24T00:00Z,2020-06-24T00:00:00Z,0,0,0,0
NC,NC_2020-06-24T00:00Z,2020-06-24T00:00:00Z,11,0,0,0
PV,PV_2020-06-24T00:00Z,2020-06-24T00:00:00Z,13,0,0,0
RI,RI_2020-06-24T00:00Z,2020-06-24T00:00:00Z,1,0,0,0
VC,VC_2020-06-24T00:00Z,2020-06-24T00:00:00Z,6,0,0,0
AN,AN_2020-06-25T00:00Z,2020-06-25T00:00:00Z,22,0,0,0
AR,AR_2020-06-25T00:00Z,2020-06-25T00:00:00Z,48,0,0,1
AS,AS_2020-06-25T00:00Z,2020-06-25T00:00:00Z,0,0,0,0
CB,CB_2020-06-25T00:00Z,2020-06-25T00:00:00Z,0,0,0,0
CE,CE_2020-06-25T00:00Z,2020-06-25T00:00:00Z,0,0,0,0
CL,CL_2020-06-25T00:00Z,2020-06-25T00:00:00Z,17,0,0,0
CM,CM_2020-06-25T00:00Z,2020-06-25T00:00:00Z,21,0,0,0
